seconds,estimated_hz,voiced_probability,retained
6.720000000000000417e-01,nan,1.000000041792507670e-02,0.000000000000000000e+00
6.879999999999999449e-01,nan,1.000002785026228580e-02,0.000000000000000000e+00
7.039999999999999591e-01,nan,1.000007810228032389e-02,0.000000000000000000e+00
7.199999999999999734e-01,nan,1.000007810228032389e-02,0.000000000000000000e+00
7.359999999999999876e-01,nan,1.019107549696831108e-02,0.000000000000000000e+00
7.520000000000000018e-01,nan,3.010686179419500355e-02,0.000000000000000000e+00
7.680000000000000160e-01,nan,1.279370863012903869e-01,0.000000000000000000e+00
7.840000000000000302e-01,nan,2.407543944755742293e-01,0.000000000000000000e+00
8.000000000000000444e-01,1.001452152704680998e+02,2.407543944755742293e-01,0.000000000000000000e+00
8.159999999999999476e-01,1.001452152704680998e+02,2.796051653363588185e-01,0.000000000000000000e+00
8.319999999999999618e-01,9.956842127380970453e+01,3.233360583906408348e-01,0.000000000000000000e+00
8.479999999999999760e-01,9.956842127380970453e+01,8.266685594724996200e-01,1.000000000000000000e+00
8.639999999999999902e-01,9.956842127380970453e+01,8.911444948731204185e-01,1.000000000000000000e+00
8.800000000000000044e-01,9.956842127380970453e+01,8.911444948731203075e-01,1.000000000000000000e+00
8.960000000000000187e-01,9.956842127380970453e+01,8.911444948731204185e-01,1.000000000000000000e+00
9.120000000000000329e-01,9.956842127380970453e+01,8.911444948731204185e-01,0.000000000000000000e+00
9.280000000000000471e-01,9.956842127380970453e+01,8.911444948731203075e-01,0.000000000000000000e+00
9.439999999999999503e-01,9.899494936611665707e+01,4.849868077159112389e-01,0.000000000000000000e+00
9.599999999999999645e-01,nan,1.000123296498612105e-02,0.000000000000000000e+00
9.759999999999999787e-01,nan,1.000000000160603496e-02,0.000000000000000000e+00
9.919999999999999929e-01,nan,1.000000000022191297e-02,0.000000000000000000e+00
1.008000000000000007e+00,nan,1.000000002170159212e-02,0.000000000000000000e+00
1.024000000000000021e+00,nan,1.000000020889274185e-02,0.000000000000000000e+00
1.040000000000000036e+00,nan,1.000000154655429629e-02,0.000000000000000000e+00
1.056000000000000050e+00,nan,1.000000287110036808e-02,0.000000000000000000e+00
1.072000000000000064e+00,nan,1.000020633903134053e-02,0.000000000000000000e+00
1.088000000000000078e+00,nan,1.000902549334298577e-02,0.000000000000000000e+00
1.104000000000000092e+00,nan,1.000187304601254934e-02,0.000000000000000000e+00
1.120000000000000107e+00,nan,1.001876450976913781e-02,0.000000000000000000e+00
1.135999999999999899e+00,nan,1.000419105279527071e-02,0.000000000000000000e+00
1.151999999999999913e+00,nan,1.000051671960452450e-02,0.000000000000000000e+00
1.167999999999999927e+00,nan,1.000000000950596740e-02,0.000000000000000000e+00
1.183999999999999941e+00,1.197833035955643197e+02,1.034905513337584272e-02,0.000000000000000000e+00
1.199999999999999956e+00,1.190934025331198001e+02,2.294421912463860333e-02,0.000000000000000000e+00
1.215999999999999970e+00,1.190934025331198001e+02,9.203757081218102987e-02,0.000000000000000000e+00
