seconds,estimated_hz,voiced_probability,retained
3.008000000000000007e+00,4.079837309063103135e+02,1.010197459374499035e-02,0.000000000000000000e+00
3.024000000000000021e+00,3.873161404119026656e+02,1.005296754596585705e-02,0.000000000000000000e+00
3.040000000000000036e+00,3.551704667561429005e+02,1.062260904091153271e-02,0.000000000000000000e+00
3.056000000000000050e+00,3.510909860037293697e+02,1.240312479355134764e-02,0.000000000000000000e+00
3.072000000000000064e+00,3.490688507228684330e+02,1.508558729750433987e-02,0.000000000000000000e+00
3.088000000000000078e+00,3.410961071537366820e+02,1.646758759311300543e-02,0.000000000000000000e+00
3.104000000000000092e+00,3.391315381390467110e+02,1.646758759311300543e-02,0.000000000000000000e+00
3.120000000000000107e+00,3.410961071537366820e+02,1.646758759311300890e-02,0.000000000000000000e+00
3.136000000000000121e+00,3.510909860037293697e+02,2.294421912463859639e-02,0.000000000000000000e+00
3.152000000000000135e+00,3.572279483391032500e+02,1.646758759311300890e-02,0.000000000000000000e+00
3.168000000000000149e+00,3.592973487916218005e+02,1.025905055977886261e-02,0.000000000000000000e+00
3.184000000000000163e+00,3.592973487916218005e+02,1.003776550292968806e-02,0.000000000000000000e+00
3.200000000000000178e+00,3.531248353951036165e+02,1.000281582581110003e-02,0.000000000000000000e+00
3.216000000000000192e+00,3.551704667561429005e+02,1.000617855533407832e-02,0.000000000000000000e+00
3.232000000000000206e+00,3.182539212592103013e+02,1.000281582581110003e-02,0.000000000000000000e+00
3.248000000000000220e+00,3.572279483391032500e+02,1.000032860450165983e-02,0.000000000000000000e+00
3.263999999999999790e+00,3.634721828865450561e+02,1.002672467381077008e-02,0.000000000000000000e+00
3.279999999999999805e+00,3.634721828865450561e+02,1.025905055977886261e-02,0.000000000000000000e+00
3.295999999999999819e+00,3.634721828865450561e+02,1.034905513337584446e-02,0.000000000000000000e+00
3.311999999999999833e+00,3.613787371590076987e+02,1.082446372823416686e-02,0.000000000000000000e+00
3.327999999999999847e+00,3.592973487916218005e+02,1.005296754596585705e-02,0.000000000000000000e+00
3.343999999999999861e+00,3.592973487916218005e+02,1.007375176428288409e-02,0.000000000000000000e+00
3.359999999999999876e+00,3.551704667561429005e+02,1.019107549696831108e-02,0.000000000000000000e+00
3.375999999999999890e+00,3.470583620842088521e+02,1.025905055977886261e-02,0.000000000000000000e+00
3.391999999999999904e+00,3.410961071537366820e+02,1.002672467381077008e-02,0.000000000000000000e+00
3.407999999999999918e+00,3.391315381390467110e+02,1.001876450976913954e-02,0.000000000000000000e+00
3.423999999999999932e+00,3.410961071537366820e+02,1.001876450976913954e-02,0.000000000000000000e+00
3.439999999999999947e+00,3.352362801942905435e+02,1.003776550292968806e-02,0.000000000000000000e+00
3.455999999999999961e+00,nan,1.310026255051339496e-02,0.000000000000000000e+00
3.471999999999999975e+00,nan,1.000000081401490777e-02,0.000000000000000000e+00
3.487999999999999989e+00,nan,1.001876450976913781e-02,0.000000000000000000e+00
3.504000000000000004e+00,nan,1.000020633903134053e-02,0.000000000000000000e+00
3.520000000000000018e+00,nan,1.000007810228032562e-02,0.000000000000000000e+00
